Chemical,Monitor,Date Time ,Reading
Methylosmolene,8,12/30/16 7:00,0.639028
Appluimonia,6,12/30/16 7:00,0.638513
Methylosmolene,7,12/30/16 7:00,0.60245
Appluimonia,1,12/30/16 7:00,0.595843
AGOC-3A,5,12/30/16 7:00,0.552491
Appluimonia,5,12/30/16 7:00,0.460935
Appluimonia,8,12/30/16 7:00,0.429356
Methylosmolene,2,12/30/16 7:00,0.408781
Chlorodinine,7,12/30/16 7:00,0.383742
Methylosmolene,6,12/30/16 7:00,0.343354
Methylosmolene,1,12/30/16 7:00,0.328903
AGOC-3A,1,12/30/16 7:00,0.309119
Appluimonia,7,12/30/16 7:00,0.133357
Chlorodinine,2,12/30/16 7:00,0.129892
Chlorodinine,1,12/30/16 7:00,0.0891726
Chlorodinine,5,12/30/16 7:00,0.0773406
Appluimonia,2,12/30/16 7:00,0.0542607
AGOC-3A,2,12/30/16 7:00,0.0505264
AGOC-3A,6,12/30/16 7:00,0.0103634
Appluimonia,4,12/30/16 8:00,2.45539
AGOC-3A,4,12/30/16 8:00,2.09959
Methylosmolene,4,12/30/16 8:00,2.06738
Chlorodinine,4,12/30/16 8:00,1.98627
Appluimonia,3,12/30/16 8:00,1.67478
Methylosmolene,3,12/30/16 8:00,1.13866
AGOC-3A,5,12/30/16 8:00,0.98529
Chlorodinine,3,12/30/16 8:00,0.960193
Chlorodinine,7,12/30/16 8:00,0.707423
Chlorodinine,2,12/30/16 8:00,0.693308
Appluimonia,7,12/30/16 8:00,0.684444
Methylosmolene,9,12/30/16 8:00,0.639896
Chlorodinine,5,12/30/16 8:00,0.540948
Appluimonia,5,12/30/16 8:00,0.512936
Appluimonia,2,12/30/16 8:00,0.497367
Chlorodinine,6,12/30/16 8:00,0.495292
Methylosmolene,6,12/30/16 8:00,0.454642
Appluimonia,8,12/30/16 8:00,0.453478
AGOC-3A,2,12/30/16 8:00,0.43976
AGOC-3A,8,12/30/16 8:00,0.423499
Appluimonia,1,12/30/16 8:00,0.410508
Appluimonia,6,12/30/16 8:00,0.397697
AGOC-3A,3,12/30/16 8:00,0.37392
AGOC-3A,6,12/30/16 8:00,0.327277
Methylosmolene,7,12/30/16 8:00,0.290723
Appluimonia,9,12/30/16 8:00,0.200069
Methylosmolene,5,12/30/16 8:00,0.194363
AGOC-3A,7,12/30/16 8:00,0.19297
AGOC-3A,1,12/30/16 8:00,0.179532
Chlorodinine,9,12/30/16 8:00,0.153849
Methylosmolene,1,12/30/16 8:00,0.0970443
Chlorodinine,8,12/30/16 8:00,0.0791518
Methylosmolene,2,12/30/16 8:00,0.0592525
AGOC-3A,9,12/30/16 8:00,0.0591134
Methylosmolene,8,12/30/16 8:00,0.0519919
Chlorodinine,1,12/30/16 8:00,0.0505286
Appluimonia,3,12/30/16 9:00,2.89283
AGOC-3A,4,12/30/16 9:00,2.38324
Appluimonia,4,12/30/16 9:00,2.22541
Methylosmolene,4,12/30/16 9:00,2.03919
Chlorodinine,4,12/30/16 9:00,1.88475
Methylosmolene,8,12/30/16 9:00,1.14823
Chlorodinine,3,12/30/16 9:00,0.912128
Appluimonia,8,12/30/16 9:00,0.804753
Chlorodinine,6,12/30/16 9:00,0.734688
Chlorodinine,2,12/30/16 9:00,0.733313
Appluimonia,6,12/30/16 9:00,0.606217
AGOC-3A,5,12/30/16 9:00,0.513802
Methylosmolene,1,12/30/16 9:00,0.510547
Methylosmolene,9,12/30/16 9:00,0.508302
AGOC-3A,3,12/30/16 9:00,0.467892
Chlorodinine,8,12/30/16 9:00,0.465887
Methylosmolene,2,12/30/16 9:00,0.464547
AGOC-3A,8,12/30/16 9:00,0.451549
Chlorodinine,9,12/30/16 9:00,0.437386
Methylosmolene,5,12/30/16 9:00,0.35018
Appluimonia,2,12/30/16 9:00,0.3287
Methylosmolene,3,12/30/16 9:00,0.286851
Appluimonia,5,12/30/16 9:00,0.285202
AGOC-3A,2,12/30/16 9:00,0.219795
Chlorodinine,7,12/30/16 9:00,0.216285
Appluimonia,7,12/30/16 9:00,0.215491
Methylosmolene,7,12/30/16 9:00,0.145627
AGOC-3A,1,12/30/16 9:00,0.138062
AGOC-3A,7,12/30/16 9:00,0.120072
Chlorodinine,1,12/30/16 9:00,0.110716
Appluimonia,1,12/30/16 9:00,0.106375
Methylosmolene,6,12/30/16 9:00,0.0980975
AGOC-3A,6,12/30/16 9:00,0.0569083
AGOC-3A,9,12/30/16 9:00,0.0461994
Chlorodinine,5,12/30/16 9:00,0.0408044
Appluimonia,9,12/30/16 9:00,0.0213087
Appluimonia,4,12/30/16 10:00,2.41371
AGOC-3A,3,12/30/16 10:00,2.32545
Chlorodinine,4,12/30/16 10:00,2.19699
Methylosmolene,4,12/30/16 10:00,2.02538
AGOC-3A,4,12/30/16 10:00,2.00262
Methylosmolene,3,12/30/16 10:00,1.70936
Chlorodinine,9,12/30/16 10:00,1.08831
Appluimonia,5,12/30/16 10:00,0.81737
AGOC-3A,7,12/30/16 10:00,0.768014
Chlorodinine,8,12/30/16 10:00,0.738019
AGOC-3A,5,12/30/16 10:00,0.681544
Appluimonia,8,12/30/16 10:00,0.617137
Methylosmolene,9,12/30/16 10:00,0.609331
Appluimonia,3,12/30/16 10:00,0.594484
Chlorodinine,2,12/30/16 10:00,0.582845
Appluimonia,2,12/30/16 10:00,0.574368
AGOC-3A,9,12/30/16 10:00,0.558433
Chlorodinine,1,12/30/16 10:00,0.52486
Appluimonia,7,12/30/16 10:00,0.452502
AGOC-3A,6,12/30/16 10:00,0.45024
Methylosmolene,8,12/30/16 10:00,0.448573
AGOC-3A,8,12/30/16 10:00,0.444026
Appluimonia,1,12/30/16 10:00,0.428091
Chlorodinine,5,12/30/16 10:00,0.422337
Methylosmolene,5,12/30/16 10:00,0.406464
Appluimonia,6,12/30/16 10:00,0.403818
Methylosmolene,6,12/30/16 10:00,0.391728
Appluimonia,9,12/30/16 10:00,0.357369
Chlorodinine,6,12/30/16 10:00,0.339665
Methylosmolene,2,12/30/16 10:00,0.242325
Methylosmolene,1,12/30/16 10:00,0.239179
AGOC-3A,2,12/30/16 10:00,0.223904
Methylosmolene,7,12/30/16 10:00,0.117944
Chlorodinine,3,12/30/16 10:00,0.106606
AGOC-3A,1,12/30/16 10:00,0.0955918
Chlorodinine,7,12/30/16 10:00,0.0873124
AGOC-3A,4,12/30/16 11:00,2.43351
Appluimonia,4,12/30/16 11:00,2.31657
Chlorodinine,4,12/30/16 11:00,2.16738
Methylosmolene,4,12/30/16 11:00,1.84896
Methylosmolene,9,12/30/16 11:00,1.06418
Methylosmolene,5,12/30/16 11:00,0.885611
Methylosmolene,3,12/30/16 11:00,0.869261
Appluimonia,3,12/30/16 11:00,0.743121
Appluimonia,6,12/30/16 11:00,0.734936
AGOC-3A,6,12/30/16 11:00,0.717365
Chlorodinine,5,12/30/16 11:00,0.708373
Appluimonia,9,12/30/16 11:00,0.67602
Chlorodinine,7,12/30/16 11:00,0.65643
Chlorodinine,1,12/30/16 11:00,0.653441
Appluimonia,7,12/30/16 11:00,0.651937
Methylosmolene,6,12/30/16 11:00,0.647212
Methylosmolene,7,12/30/16 11:00,0.516709
AGOC-3A,1,12/30/16 11:00,0.512088
AGOC-3A,7,12/30/16 11:00,0.463413
Appluimonia,5,12/30/16 11:00,0.448181
Chlorodinine,3,12/30/16 11:00,0.371327
AGOC-3A,9,12/30/16 11:00,0.368027
Methylosmolene,2,12/30/16 11:00,0.28625
Appluimonia,8,12/30/16 11:00,0.258047
Methylosmolene,1,12/30/16 11:00,0.22799
Chlorodinine,6,12/30/16 11:00,0.223435
Methylosmolene,8,12/30/16 11:00,0.193489
AGOC-3A,3,12/30/16 11:00,0.101354
Chlorodinine,8,12/30/16 11:00,0.0862452
AGOC-3A,2,12/30/16 11:00,0.0741969
Appluimonia,2,12/30/16 11:00,0.0480625
Chlorodinine,2,12/30/16 11:00,0.0296767
Chlorodinine,9,12/30/16 11:00,0.0276593
AGOC-3A,5,12/30/16 11:00,0.0269374
AGOC-3A,8,12/30/16 11:00,0.0146325
Appluimonia,1,12/30/16 11:00,0.0104289
Appluimonia,4,12/30/16 12:00,2.47688
Methylosmolene,4,12/30/16 12:00,2.16838
AGOC-3A,4,12/30/16 12:00,2.00659
Chlorodinine,4,12/30/16 12:00,1.87382
Chlorodinine,5,12/30/16 12:00,1.26408
Methylosmolene,3,12/30/16 12:00,0.972685
Chlorodinine,7,12/30/16 12:00,0.912511
Chlorodinine,8,12/30/16 12:00,0.905516
Appluimonia,7,12/30/16 12:00,0.734204
Methylosmolene,7,12/30/16 12:00,0.670786
Methylosmolene,9,12/30/16 12:00,0.663609
AGOC-3A,3,12/30/16 12:00,0.654496
Chlorodinine,6,12/30/16 12:00,0.617672
AGOC-3A,8,12/30/16 12:00,0.480699
AGOC-3A,2,12/30/16 12:00,0.455775
Chlorodinine,3,12/30/16 12:00,0.4455
Appluimonia,6,12/30/16 12:00,0.439975
Appluimonia,5,12/30/16 12:00,0.410249
AGOC-3A,7,12/30/16 12:00,0.389169
Appluimonia,3,12/30/16 12:00,0.385312
AGOC-3A,6,12/30/16 12:00,0.374819
Appluimonia,2,12/30/16 12:00,0.368538
Appluimonia,9,12/30/16 12:00,0.35223
Methylosmolene,2,12/30/16 12:00,0.349368
Chlorodinine,2,12/30/16 12:00,0.333285
Methylosmolene,8,12/30/16 12:00,0.318551
AGOC-3A,5,12/30/16 12:00,0.291308
AGOC-3A,1,12/30/16 12:00,0.284425
Appluimonia,8,12/30/16 12:00,0.273554
Methylosmolene,6,12/30/16 12:00,0.270211
AGOC-3A,9,12/30/16 12:00,0.229223
Chlorodinine,9,12/30/16 12:00,0.0973945
Chlorodinine,1,12/30/16 12:00,0.0514716
Methylosmolene,5,12/30/16 12:00,0.0501055
Methylosmolene,1,12/30/16 12:00,0.0436382
Appluimonia,1,12/30/16 12:00,0.0142733
Appluimonia,4,12/30/16 13:00,2.27026
Methylosmolene,4,12/30/16 13:00,2.17637
Chlorodinine,4,12/30/16 13:00,2.04258
AGOC-3A,4,12/30/16 13:00,1.88412
Appluimonia,3,12/30/16 13:00,1.29911
Methylosmolene,3,12/30/16 13:00,1.26591
AGOC-3A,3,12/30/16 13:00,1.04366
Appluimonia,5,12/30/16 13:00,0.923218
Methylosmolene,8,12/30/16 13:00,0.897923
AGOC-3A,5,12/30/16 13:00,0.837897
Appluimonia,8,12/30/16 13:00,0.764385
Appluimonia,6,12/30/16 13:00,0.691026
AGOC-3A,9,12/30/16 13:00,0.636488
AGOC-3A,7,12/30/16 13:00,0.626114
AGOC-3A,8,12/30/16 13:00,0.565611
Methylosmolene,7,12/30/16 13:00,0.513188
Appluimonia,2,12/30/16 13:00,0.442954
Appluimonia,9,12/30/16 13:00,0.398181
Chlorodinine,7,12/30/16 13:00,0.312419
Appluimonia,7,12/30/16 13:00,0.306253
AGOC-3A,1,12/30/16 13:00,0.274392
Methylosmolene,5,12/30/16 13:00,0.270735
Chlorodinine,3,12/30/16 13:00,0.212249
Chlorodinine,5,12/30/16 13:00,0.198196
Methylosmolene,1,12/30/16 13:00,0.191391
Methylosmolene,6,12/30/16 13:00,0.175938
Chlorodinine,2,12/30/16 13:00,0.163598
Chlorodinine,8,12/30/16 13:00,0.159287
Chlorodinine,1,12/30/16 13:00,0.139425
Chlorodinine,6,12/30/16 13:00,0.120766
Methylosmolene,9,12/30/16 13:00,0.118126
AGOC-3A,2,12/30/16 13:00,0.116738
AGOC-3A,6,12/30/16 13:00,0.105536
Methylosmolene,2,12/30/16 13:00,0.0968027
Appluimonia,1,12/30/16 13:00,0.00570374
Chlorodinine,9,12/30/16 13:00,0.00376388
Methylosmolene,4,12/30/16 14:00,2.09326
Appluimonia,4,12/30/16 14:00,2.01268
AGOC-3A,4,12/30/16 14:00,2.00848
Chlorodinine,4,12/30/16 14:00,1.98136
Chlorodinine,7,12/30/16 14:00,1.22778
Chlorodinine,2,12/30/16 14:00,1.16588
Chlorodinine,3,12/30/16 14:00,1.04687
Appluimonia,7,12/30/16 14:00,1.03186
Methylosmolene,8,12/30/16 14:00,1.00931
Appluimonia,5,12/30/16 14:00,0.898768
Chlorodinine,5,12/30/16 14:00,0.771028
AGOC-3A,7,12/30/16 14:00,0.714032
Chlorodinine,8,12/30/16 14:00,0.671633
AGOC-3A,6,12/30/16 14:00,0.644024
Methylosmolene,7,12/30/16 14:00,0.564426
AGOC-3A,9,12/30/16 14:00,0.538438
Methylosmolene,2,12/30/16 14:00,0.494631
Methylosmolene,3,12/30/16 14:00,0.442889
AGOC-3A,2,12/30/16 14:00,0.377825
Appluimonia,2,12/30/16 14:00,0.37096
Appluimonia,8,12/30/16 14:00,0.325692
Appluimonia,1,12/30/16 14:00,0.31769
Methylosmolene,5,12/30/16 14:00,0.316532
Chlorodinine,9,12/30/16 14:00,0.311966
Chlorodinine,6,12/30/16 14:00,0.245216
Methylosmolene,6,12/30/16 14:00,0.239898
AGOC-3A,3,12/30/16 14:00,0.226752
Methylosmolene,1,12/30/16 14:00,0.212102
Chlorodinine,1,12/30/16 14:00,0.201171
AGOC-3A,8,12/30/16 14:00,0.145874
Appluimonia,6,12/30/16 14:00,0.0887364
Appluimonia,9,12/30/16 14:00,0.0805429
Appluimonia,3,12/30/16 14:00,0.0754542
Methylosmolene,9,12/30/16 14:00,0.0353592
AGOC-3A,1,12/30/16 14:00,0.0280418
AGOC-3A,5,12/30/16 14:00,0.0149
Appluimonia,4,12/30/16 15:00,2.65264
Methylosmolene,4,12/30/16 15:00,2.16259
AGOC-3A,4,12/30/16 15:00,2.02762
Chlorodinine,4,12/30/16 15:00,1.85621
Methylosmolene,7,12/30/16 15:00,1.57772
Chlorodinine,3,12/30/16 15:00,1.55384
Chlorodinine,5,12/30/16 15:00,1.20872
Methylosmolene,2,12/30/16 15:00,1.17758
Chlorodinine,8,12/30/16 15:00,1.10713
AGOC-3A,7,12/30/16 15:00,1.03093
Chlorodinine,2,12/30/16 15:00,0.977647
Appluimonia,5,12/30/16 15:00,0.85906
Methylosmolene,3,12/30/16 15:00,0.719651
Methylosmolene,6,12/30/16 15:00,0.683765
Appluimonia,9,12/30/16 15:00,0.61692
AGOC-3A,6,12/30/16 15:00,0.609262
AGOC-3A,9,12/30/16 15:00,0.600638
AGOC-3A,5,12/30/16 15:00,0.574057
Methylosmolene,8,12/30/16 15:00,0.563642
Appluimonia,3,12/30/16 15:00,0.544925
Chlorodinine,1,12/30/16 15:00,0.520973
Methylosmolene,9,12/30/16 15:00,0.47972
AGOC-3A,8,12/30/16 15:00,0.475615
Appluimonia,8,12/30/16 15:00,0.460186
Appluimonia,6,12/30/16 15:00,0.393366
Appluimonia,2,12/30/16 15:00,0.341399
AGOC-3A,2,12/30/16 15:00,0.325
Methylosmolene,5,12/30/16 15:00,0.278803
Appluimonia,7,12/30/16 15:00,0.274467
Chlorodinine,6,12/30/16 15:00,0.225549
AGOC-3A,1,12/30/16 15:00,0.214586
AGOC-3A,3,12/30/16 15:00,0.198505
Chlorodinine,9,12/30/16 15:00,0.170223
Appluimonia,1,12/30/16 15:00,0.108836
Chlorodinine,7,12/30/16 15:00,0.10838
Methylosmolene,1,12/30/16 15:00,0.0645301
Methylosmolene,4,12/30/16 16:00,2.10878
Appluimonia,4,12/30/16 16:00,2.05945
AGOC-3A,4,12/30/16 16:00,2.05654
Chlorodinine,4,12/30/16 16:00,1.82172
AGOC-3A,3,12/30/16 16:00,1.46313
Appluimonia,5,12/30/16 16:00,1.37651
Chlorodinine,3,12/30/16 16:00,1.14551
Chlorodinine,9,12/30/16 16:00,0.920507
AGOC-3A,9,12/30/16 16:00,0.902986
AGOC-3A,5,12/30/16 16:00,0.896282
Appluimonia,3,12/30/16 16:00,0.885079
AGOC-3A,7,12/30/16 16:00,0.760262
Chlorodinine,8,12/30/16 16:00,0.734014
Methylosmolene,2,12/30/16 16:00,0.725961
Chlorodinine,6,12/30/16 16:00,0.715016
AGOC-3A,2,12/30/16 16:00,0.593676
AGOC-3A,8,12/30/16 16:00,0.558933
AGOC-3A,6,12/30/16 16:00,0.497957
Chlorodinine,7,12/30/16 16:00,0.427259
Chlorodinine,5,12/30/16 16:00,0.425855
Appluimonia,6,12/30/16 16:00,0.421853
AGOC-3A,1,12/30/16 16:00,0.347095
Methylosmolene,5,12/30/16 16:00,0.34448
Appluimonia,9,12/30/16 16:00,0.314826
Methylosmolene,3,12/30/16 16:00,0.300539
Appluimonia,1,12/30/16 16:00,0.261072
Methylosmolene,9,12/30/16 16:00,0.239122
Appluimonia,2,12/30/16 16:00,0.196517
Methylosmolene,7,12/30/16 16:00,0.142072
Chlorodinine,2,12/30/16 16:00,0.137554
Methylosmolene,8,12/30/16 16:00,0.113575
Appluimonia,8,12/30/16 16:00,0.111118
Methylosmolene,6,12/30/16 16:00,0.108444
Appluimonia,7,12/30/16 16:00,0.0800834
Chlorodinine,1,12/30/16 16:00,0.0541853
Methylosmolene,1,12/30/16 16:00,0.03308
AGOC-3A,3,12/30/16 17:00,2.85331
AGOC-3A,4,12/30/16 17:00,2.39535
Chlorodinine,4,12/30/16 17:00,2.29408
Appluimonia,4,12/30/16 17:00,2.21872
Methylosmolene,4,12/30/16 17:00,2.02208
Appluimonia,7,12/30/16 17:00,1.20888
Methylosmolene,5,12/30/16 17:00,1.11159
AGOC-3A,2,12/30/16 17:00,1.04631
Methylosmolene,8,12/30/16 17:00,0.98471
Chlorodinine,8,12/30/16 17:00,0.903078
Methylosmolene,2,12/30/16 17:00,0.821501
AGOC-3A,9,12/30/16 17:00,0.76612
Methylosmolene,9,12/30/16 17:00,0.695771
Chlorodinine,7,12/30/16 17:00,0.636598
Appluimonia,1,12/30/16 17:00,0.634586
Appluimonia,8,12/30/16 17:00,0.622781
Appluimonia,5,12/30/16 17:00,0.612132
AGOC-3A,8,12/30/16 17:00,0.600328
Methylosmolene,7,12/30/16 17:00,0.491034
Appluimonia,6,12/30/16 17:00,0.467711
AGOC-3A,6,12/30/16 17:00,0.414908
AGOC-3A,5,12/30/16 17:00,0.398465
Appluimonia,2,12/30/16 17:00,0.38182
Chlorodinine,1,12/30/16 17:00,0.347456
Chlorodinine,6,12/30/16 17:00,0.322417
Chlorodinine,3,12/30/16 17:00,0.316752
Chlorodinine,5,12/30/16 17:00,0.311451
Methylosmolene,6,12/30/16 17:00,0.282528
Methylosmolene,3,12/30/16 17:00,0.265597
AGOC-3A,7,12/30/16 17:00,0.237965
Appluimonia,9,12/30/16 17:00,0.201344
AGOC-3A,1,12/30/16 17:00,0.176006
Appluimonia,3,12/30/16 17:00,0.136878
Methylosmolene,1,12/30/16 17:00,0.101568
Chlorodinine,9,12/30/16 17:00,0.0941375
Chlorodinine,2,12/30/16 17:00,0.092348
AGOC-3A,4,12/30/16 18:00,2.24478
Appluimonia,4,12/30/16 18:00,2.13455
Methylosmolene,4,12/30/16 18:00,2.02907
Chlorodinine,4,12/30/16 18:00,1.89849
Appluimonia,7,12/30/16 18:00,1.87127
Appluimonia,8,12/30/16 18:00,1.2096
Chlorodinine,9,12/30/16 18:00,1.19706
Methylosmolene,7,12/30/16 18:00,0.976161
Chlorodinine,5,12/30/16 18:00,0.839393
AGOC-3A,3,12/30/16 18:00,0.801418
Appluimonia,5,12/30/16 18:00,0.610971
Chlorodinine,8,12/30/16 18:00,0.609589
Chlorodinine,6,12/30/16 18:00,0.583377
AGOC-3A,9,12/30/16 18:00,0.570299
Appluimonia,9,12/30/16 18:00,0.493053
Methylosmolene,9,12/30/16 18:00,0.455177
Methylosmolene,2,12/30/16 18:00,0.314279
Chlorodinine,3,12/30/16 18:00,0.301043
AGOC-3A,6,12/30/16 18:00,0.290295
Methylosmolene,6,12/30/16 18:00,0.287385
Chlorodinine,2,12/30/16 18:00,0.265825
Appluimonia,6,12/30/16 18:00,0.253306
Methylosmolene,8,12/30/16 18:00,0.242159
Appluimonia,2,12/30/16 18:00,0.210721
Chlorodinine,7,12/30/16 18:00,0.205214
Methylosmolene,5,12/30/16 18:00,0.198668
AGOC-3A,7,12/30/16 18:00,0.194156
Methylosmolene,3,12/30/16 18:00,0.189808
AGOC-3A,5,12/30/16 18:00,0.180924
Appluimonia,3,12/30/16 18:00,0.171795
Methylosmolene,1,12/30/16 18:00,0.155927
AGOC-3A,1,12/30/16 18:00,0.113799
Chlorodinine,1,12/30/16 18:00,0.0963626
AGOC-3A,8,12/30/16 18:00,0.0703024
Appluimonia,1,12/30/16 18:00,0.0632186
AGOC-3A,2,12/30/16 18:00,0.0272278
AGOC-3A,4,12/30/16 19:00,2.3666
Chlorodinine,4,12/30/16 19:00,2.33289
Methylosmolene,4,12/30/16 19:00,2.1713
Appluimonia,4,12/30/16 19:00,2.08663
Methylosmolene,8,12/30/16 19:00,1.52585
Methylosmolene,5,12/30/16 19:00,1.38126
Methylosmolene,3,12/30/16 19:00,1.31304
Appluimonia,5,12/30/16 19:00,1.08498
AGOC-3A,9,12/30/16 19:00,1.04712
Chlorodinine,3,12/30/16 19:00,0.827382
AGOC-3A,3,12/30/16 19:00,0.813064
Chlorodinine,8,12/30/16 19:00,0.724481
Chlorodinine,9,12/30/16 19:00,0.723453
AGOC-3A,5,12/30/16 19:00,0.706862
Appluimonia,8,12/30/16 19:00,0.671826
Methylosmolene,6,12/30/16 19:00,0.620515
Chlorodinine,2,12/30/16 19:00,0.508154
Methylosmolene,7,12/30/16 19:00,0.479913
Methylosmolene,9,12/30/16 19:00,0.475072
Appluimonia,3,12/30/16 19:00,0.370162
Chlorodinine,7,12/30/16 19:00,0.364815
AGOC-3A,1,12/30/16 19:00,0.338838
Chlorodinine,6,12/30/16 19:00,0.336487
Methylosmolene,1,12/30/16 19:00,0.331487
AGOC-3A,6,12/30/16 19:00,0.303489
Appluimonia,1,12/30/16 19:00,0.299114
AGOC-3A,8,12/30/16 19:00,0.263185
Appluimonia,9,12/30/16 19:00,0.254567
Methylosmolene,2,12/30/16 19:00,0.249005
AGOC-3A,7,12/30/16 19:00,0.216057
Chlorodinine,1,12/30/16 19:00,0.214049
Appluimonia,7,12/30/16 19:00,0.178261
Chlorodinine,5,12/30/16 19:00,0.16839
Appluimonia,6,12/30/16 19:00,0.11387
AGOC-3A,2,12/30/16 19:00,0.111478
Appluimonia,2,12/30/16 19:00,0.0239412
Methylosmolene,4,12/30/16 20:00,2.50803
Appluimonia,4,12/30/16 20:00,2.2856
AGOC-3A,4,12/30/16 20:00,2.22235
Chlorodinine,4,12/30/16 20:00,1.8725
Methylosmolene,7,12/30/16 20:00,1.78433
Appluimonia,3,12/30/16 20:00,1.6389
Chlorodinine,3,12/30/16 20:00,1.02808
Appluimonia,2,12/30/16 20:00,0.867398
Appluimonia,1,12/30/16 20:00,0.849714
Chlorodinine,2,12/30/16 20:00,0.776549
Methylosmolene,9,12/30/16 20:00,0.759772
Appluimonia,5,12/30/16 20:00,0.720596
Methylosmolene,5,12/30/16 20:00,0.706323
Methylosmolene,8,12/30/16 20:00,0.659276
Chlorodinine,8,12/30/16 20:00,0.520765
Methylosmolene,2,12/30/16 20:00,0.49769
AGOC-3A,3,12/30/16 20:00,0.480234
Chlorodinine,5,12/30/16 20:00,0.46255
Appluimonia,7,12/30/16 20:00,0.456857
Appluimonia,8,12/30/16 20:00,0.441429
Chlorodinine,1,12/30/16 20:00,0.439325
Chlorodinine,6,12/30/16 20:00,0.390534
Appluimonia,6,12/30/16 20:00,0.360462
Methylosmolene,6,12/30/16 20:00,0.356115
AGOC-3A,6,12/30/16 20:00,0.307135
Methylosmolene,3,12/30/16 20:00,0.306846
AGOC-3A,2,12/30/16 20:00,0.255393
Appluimonia,9,12/30/16 20:00,0.246703
AGOC-3A,5,12/30/16 20:00,0.23851
Methylosmolene,1,12/30/16 20:00,0.221853
Chlorodinine,7,12/30/16 20:00,0.174295
AGOC-3A,9,12/30/16 20:00,0.171049
Chlorodinine,9,12/30/16 20:00,0.168302
AGOC-3A,1,12/30/16 20:00,0.139954
AGOC-3A,7,12/30/16 20:00,0.0159291
AGOC-3A,8,12/30/16 20:00,0.00567766
Chlorodinine,4,12/30/16 21:00,2.24256
AGOC-3A,4,12/30/16 21:00,2.21059
Appluimonia,4,12/30/16 21:00,2.14439
Methylosmolene,4,12/30/16 21:00,2.03557
Methylosmolene,3,12/30/16 21:00,1.75623
Appluimonia,3,12/30/16 21:00,1.48276
Chlorodinine,7,12/30/16 21:00,1.24614
AGOC-3A,7,12/30/16 21:00,1.00034
AGOC-3A,5,12/30/16 21:00,0.90439
Methylosmolene,8,12/30/16 21:00,0.897061
AGOC-3A,8,12/30/16 21:00,0.749799
Methylosmolene,6,12/30/16 21:00,0.732596
Appluimonia,5,12/30/16 21:00,0.732054
Methylosmolene,9,12/30/16 21:00,0.706832
Chlorodinine,3,12/30/16 21:00,0.639218
Appluimonia,6,12/30/16 21:00,0.562432
Methylosmolene,5,12/30/16 21:00,0.504031
Appluimonia,2,12/30/16 21:00,0.466292
Appluimonia,7,12/30/16 21:00,0.399735
Chlorodinine,9,12/30/16 21:00,0.373285
Methylosmolene,2,12/30/16 21:00,0.370491
Chlorodinine,6,12/30/16 21:00,0.365614
AGOC-3A,2,12/30/16 21:00,0.364545
AGOC-3A,9,12/30/16 21:00,0.331663
AGOC-3A,6,12/30/16 21:00,0.236609
AGOC-3A,1,12/30/16 21:00,0.224949
Chlorodinine,8,12/30/16 21:00,0.183111
Appluimonia,8,12/30/16 21:00,0.182437
Chlorodinine,1,12/30/16 21:00,0.125894
AGOC-3A,3,12/30/16 21:00,0.107472
Chlorodinine,2,12/30/16 21:00,0.101091
Appluimonia,1,12/30/16 21:00,0.0972539
Methylosmolene,1,12/30/16 21:00,0.0920866
Chlorodinine,5,12/30/16 21:00,0.0888739
Appluimonia,9,12/30/16 21:00,0.0338365
Methylosmolene,7,12/30/16 21:00,0.00797711
Appluimonia,3,12/30/16 22:00,3.19767
Methylosmolene,3,12/30/16 22:00,2.58713
Chlorodinine,4,12/30/16 22:00,2.55806
Methylosmolene,4,12/30/16 22:00,2.32497
AGOC-3A,4,12/30/16 22:00,2.27701
Appluimonia,4,12/30/16 22:00,2.25214
AGOC-3A,3,12/30/16 22:00,1.92208
AGOC-3A,7,12/30/16 22:00,1.4447
AGOC-3A,8,12/30/16 22:00,0.940163
Methylosmolene,5,12/30/16 22:00,0.844814
AGOC-3A,2,12/30/16 22:00,0.773796
Appluimonia,5,12/30/16 22:00,0.740161
Methylosmolene,8,12/30/16 22:00,0.726825
Chlorodinine,5,12/30/16 22:00,0.69432
AGOC-3A,5,12/30/16 22:00,0.685449
Appluimonia,7,12/30/16 22:00,0.613118
Methylosmolene,9,12/30/16 22:00,0.60278
Appluimonia,1,12/30/16 22:00,0.564684
Chlorodinine,8,12/30/16 22:00,0.51205
AGOC-3A,9,12/30/16 22:00,0.511351
AGOC-3A,6,12/30/16 22:00,0.50643
Chlorodinine,7,12/30/16 22:00,0.493609
Methylosmolene,6,12/30/16 22:00,0.473017
Chlorodinine,6,12/30/16 22:00,0.425057
Chlorodinine,3,12/30/16 22:00,0.358302
Methylosmolene,7,12/30/16 22:00,0.354194
Chlorodinine,9,12/30/16 22:00,0.297574
Appluimonia,9,12/30/16 22:00,0.271842
Appluimonia,8,12/30/16 22:00,0.250636
Chlorodinine,2,12/30/16 22:00,0.226411
Methylosmolene,2,12/30/16 22:00,0.217554
Methylosmolene,1,12/30/16 22:00,0.181699
Appluimonia,6,12/30/16 22:00,0.164879
Appluimonia,2,12/30/16 22:00,0.12871
AGOC-3A,1,12/30/16 22:00,0.122143
Chlorodinine,1,12/30/16 22:00,0.0324943
Chlorodinine,3,12/30/16 23:00,2.48465
Methylosmolene,4,12/30/16 23:00,2.30937
Chlorodinine,4,12/30/16 23:00,2.07834
